12615,variable,256,"Black Magic",1,0,visible,,"Two-in-one costume. Classic ballet black tutu with black leotard and white lace with sequin detail on bodice. Beautiful matching hair piece with white sequin lace and black tulle. To change up the look, accessorise with the included tartan red and white jacket with sequins, black hat with sequin tartan trim and 3/4 leg black fishnet stockings with designer holes. All accessories included so you can have fun with two different looks. Classic ballet or funky jazz. Revolution brand.",,,taxable,,1,139,,0,0,,,,,0,,,,"All-in-One, Ballet, Black, Jazz, Jazz",,,"https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0256_mainz.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0256_alt1z.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0256_alt2z.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0256_alt3z.jpg",,,,,,,,,0,"Costume Size","LA, LC, MA, MC, SA, SC, XLA, XLC, XSC, XXLA, XXLC",1,1,78,78,12620,12620,78,78,12620,12620,,,,,78,,,,78,1,instock,,no,default,27bbd9e7-e8ba-47c0-afcf-546ab42c04d6,167d6969-e560-4fe9-aa43-6b5c597a1aee,391,90,"<iframe title=""Black Magic - 256"" width=""895"" height=""503"" src=""https://www.youtube.com/embed/OLnnCEHt_38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1575486045,"<iframe title=""Black Magic - 256"" width=""895"" height=""503"" src=""https://www.youtube.com/embed/videoseries?list=PLYBiUgZjCXlmQdpmrwqHX6foLwHuH_Tr5"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1576771390,1,"Classic black two-in-one ballet tutu costume","Two-in-one costume. Classic ballet black tutu with black leotard and white lace with sequin detail on bodice. Beautiful matching hair piece with white sequin lace and black tulle. To change up the look, accessorise with the included tartan red and white jacket with sequins, black hat with sequin tartan trim and 3/4 leg black fishnet stockings with designer holes. All accessories included so you can have fun with two different looks. Classic ballet or funky jazz. Revolution brand.",27,17,2,22-03-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12631,variable,258,"Sugar and Spice",1,0,visible,,"Glitter knit leotard has white spandex piping, crisscross straps, and trunks. All-in-one design includes two interchangeable skirts. Look 1 is a tutu of white glitter tulle attached to spandex trunks and includes silk flowers on a pin to be worn on leotard. Look 2 skirt has alternating layers of matching glitter knit and white spandex, and has a bow with sparkling brooch at waistline. Included free - flower headpiece on comb, flower trim on pin, spandex headband\n
<p><iframe frameborder=""0"" allow='accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture' src='https://www.youtube.com/embed/ishlh1wD2NQ?list=PLYBiUgZjCXlmQdpmrwqHX6foLwHuH_Tr5' ></iframe></p>",,,taxable,,0,0,,0,0,,,,,0,,,,"All-in-One, Ballet, Jazz, Jazz, Limited Sizes Left, Pink, Tap, White",,,"https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0258_mainz.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0258_alt1z.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0258_alt2z.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0258_alt3z.jpg",,,,,,,,,0,"Costume Size","LA, MA, MC, SA, SC, XLA, XSC, XXLA, XXLC",1,1,95,95,12636,12636,95,95,12636,12636,,,,,95,,,,95,24,instock,,no,,e2d2adfe-2362-4482-8d04-f4ff59f087f9,d502750e-b1ab-4382-8ccd-821b69838640,129,30,,,,,,,,,2,2,20-03-2022,"<iframe title=""Sugar and Spice - 258"" width=""895"" height=""503"" src=""https://www.youtube.com/embed/ishlh1wD2NQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1575486001,"<iframe title=""Sugar and Spice - 258"" width=""895"" height=""503"" src=""https://www.youtube.com/embed/videoseries?list=PLYBiUgZjCXlmQdpmrwqHX6foLwHuH_Tr5"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1576794578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12744,variable,307,"La La Land",1,0,visible,,"Two in one costume that's cute to boot! Reversible jacket - pink or black with pink love hearts. Black leotard with rhinestone detail on upper chest. Pink skirt with love waistband and black jazz pants with pink waistband - choose your look/mix and match. Pink headband and pink hat included. Revolution brand.",,,taxable,,1,152,,0,0,,,,,0,,,,"All-in-One, Black, Jazz, Jazz, Pink, Tap",,,"https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0307_mainz.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0307_alt1z.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0307_alt2z.jpg, https://discountdancecostumes.com.au/wp-content/uploads/2016/04/0307_alt3z.jpg",,,,,,,,,0,"Costume Size","LA, LC, MA, MC, SA, SC, XLA, XLC, XSC, XXLA, XXLC",1,1,92,92,12749,12749,92,92,12749,12749,,,,,92,,,,92,23,instock,,no,default,7fba23bd-6957-44a6-bd3d-615f3b99ec45,dcb289be-75c3-4241-8f1f-f5f35511ee53,391,90,,,,,1,"Two in one pink or black with pink love hearts costume","Two in one costume that's cute to boot! Reversible jacket - pink or black with pink love hearts. Black leotard with rhinestone detail on upper chest. Pink skirt with love waistband and black jazz pants with pink waistband - choose your look/mix and match. Pink headband and pink hat included. Revolution brand.",33,10,1,22-03-2022,,,,,"<iframe title=""La La Land - 307"" width=""895"" height=""503"" src=""https://www.youtube.com/embed/GkN07Uf9G_A?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1575480458,"<iframe title=""La La Land - 307"" width=""895"" height=""503"" src=""https://www.youtube.com/embed/videoseries?list=PLYBiUgZjCXlmQdpmrwqHX6foLwHuH_Tr5"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1576746415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
